date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:58:48	7165/7165	---M--	200	added ('OK')	image/png	etag:%221bfd-6710c93c-6bd3bdf08bb22a43;;;%22	https://themejunction.net/html/gerold/demo/assets/img/testimonials/user/h5-test-2.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/testimonials/user/h5-test-2.png	(from https://themejunction.net/html/gerold/demo/index-5.html)
18:58:50	145468/145468	---M--	200	added ('OK')	image/png	etag:%222383c-6710c93c-ceeddb3cbd2f5c4e;;;%22	https://themejunction.net/html/gerold/demo/assets/img/project/h5-cta.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/project/h5-cta.png	(from https://themejunction.net/html/gerold/demo/index-5.html)
18:58:52	10565/10565	---M--	200	added ('OK')	image/png	etag:%222945-672b5a5b-15edbaf00dd17ff;;;%22	https://themejunction.net/html/gerold/demo/assets/img/hero/h6-hero-1.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/hero/h6-hero-1.png	(from https://themejunction.net/html/gerold/demo/index-6.html)
18:58:52	269876/269876	---M--	200	added ('OK')	image/png	etag:%2241e34-67161b51-f4f5994bd2f5c426;;;%22	https://themejunction.net/html/gerold/demo/assets/img/shapes/h6-hero-shapes.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/shapes/h6-hero-shapes.png	(from https://themejunction.net/html/gerold/demo/index-6.html)
18:58:53	14007/14007	---M--	200	added ('OK')	image/png	etag:%2236b7-672b5a5b-aada20d56bfeab99;;;%22	https://themejunction.net/html/gerold/demo/assets/img/hero/h6-hero-2.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/hero/h6-hero-2.png	(from https://themejunction.net/html/gerold/demo/index-6.html)
18:58:55	71441/71441	---M--	200	added ('OK')	image/jpeg	etag:%2211711-672b5a5b-6c5c60c0cd2082a9;;;%22	https://themejunction.net/html/gerold/demo/assets/img/about/h6-about.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/about/h6-about.jpg	(from https://themejunction.net/html/gerold/demo/index-6.html)
18:58:56	59234/59234	---M--	200	added ('OK')	image/jpeg	etag:%22e762-672b5a5b-527888d72c2fb9e1;;;%22	https://themejunction.net/html/gerold/demo/assets/img/portfolio/portfolio-6-1.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/portfolio/portfolio-6-1.jpg	(from https://themejunction.net/html/gerold/demo/index-6.html)
18:58:58	59838/59838	---M--	200	added ('OK')	image/jpeg	etag:%22e9be-672b5a5b-42d7f89dde435975;;;%22	https://themejunction.net/html/gerold/demo/assets/img/portfolio/portfolio-6-2.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/portfolio/portfolio-6-2.jpg	(from https://themejunction.net/html/gerold/demo/index-6.html)
18:58:59	217703/217703	---M--	200	added ('OK')	image/jpeg	etag:%2235267-672b5a5b-f1001f98471504eb;;;%22	https://themejunction.net/html/gerold/demo/assets/img/portfolio/portfolio-6-3.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/portfolio/portfolio-6-3.jpg	(from https://themejunction.net/html/gerold/demo/index-6.html)
18:59:00	2128/2128	---M-Z	200	added ('OK')	image/svg+xml	etag:%22850-6718bfdd-b1908cd15fae36df;gz%22	https://themejunction.net/html/gerold/demo/assets/img/icons/service-6-icon1.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/service-6-icon1.svg	(from https://themejunction.net/html/gerold/demo/index-6.html)
18:59:01	1565/1565	---M-Z	200	added ('OK')	image/svg+xml	etag:%2261d-6718bfdd-75cb342facee891d;gz%22	https://themejunction.net/html/gerold/demo/assets/img/icons/service-6-icon2.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/service-6-icon2.svg	(from https://themejunction.net/html/gerold/demo/index-6.html)
18:59:02	3438/3438	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d6e-6718bfdd-69304d0a69119b61;gz%22	https://themejunction.net/html/gerold/demo/assets/img/icons/service-6-icon3.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/service-6-icon3.svg	(from https://themejunction.net/html/gerold/demo/index-6.html)
18:59:03	1851/1851	---M-Z	200	added ('OK')	image/svg+xml	etag:%2273b-6718bfdd-b60f776750ceef7a;gz%22	https://themejunction.net/html/gerold/demo/assets/img/icons/star-6.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/star-6.svg	(from https://themejunction.net/html/gerold/demo/index-6.html)
18:59:04	1392/1392	---M--	200	added ('OK')	image/png	etag:%22570-671487c1-221c44be41d0d053;;;%22	https://themejunction.net/html/gerold/demo/assets/img/icons/h5-resume-1.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/h5-resume-1.png	(from https://themejunction.net/html/gerold/demo/index-6.html)
18:59:05	1168/1168	---M--	200	added ('OK')	image/png	etag:%22490-671487c1-1b3f71af41cfc449;;;%22	https://themejunction.net/html/gerold/demo/assets/img/icons/h5-resume-2.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/h5-resume-2.png	(from https://themejunction.net/html/gerold/demo/index-6.html)
18:59:05	1467/1467	---M--	200	added ('OK')	image/png	etag:%225bb-671487c1-d8d738060fdc42e2;;;%22	https://themejunction.net/html/gerold/demo/assets/img/icons/h5-resume-3.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/h5-resume-3.png	(from https://themejunction.net/html/gerold/demo/index-6.html)
18:59:06	1074/1074	---M--	200	added ('OK')	image/png	etag:%22432-6718bfdd-b8716ee371aec3db;;;%22	https://themejunction.net/html/gerold/demo/assets/img/icons/h5-resume-4.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/h5-resume-4.png	(from https://themejunction.net/html/gerold/demo/index-6.html)
18:59:07	6753/6753	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a61-671cb130-decdd3202e5e84e3;gz%22	https://themejunction.net/html/gerold/demo/assets/img/hero/hero-7-bg.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/hero/hero-7-bg.svg	(from https://themejunction.net/html/gerold/demo/index-7.html)
18:59:09	321332/321332	---M--	200	added ('OK')	image/png	etag:%224e734-671cb130-d830c569b4308684;;;%22	https://themejunction.net/html/gerold/demo/assets/img/hero/hero-7-thumb.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/hero/hero-7-thumb.png	(from https://themejunction.net/html/gerold/demo/index-7.html)
18:59:10	4684/4684	---M--	200	added ('OK')	image/png	etag:%22124c-672b5a5b-f1a02f059f9ec333;;;%22	https://themejunction.net/html/gerold/demo/assets/img/feature/feature-7-thum1.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/feature/feature-7-thum1.png	(from https://themejunction.net/html/gerold/demo/index-7.html)
18:59:11	41678/41678	---M--	200	added ('OK')	image/jpeg	etag:%22a2ce-672b5a5b-c21760f5f5fd5b1a;;;%22	https://themejunction.net/html/gerold/demo/assets/img/feature/feature-7-thumb.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/feature/feature-7-thumb.jpg	(from https://themejunction.net/html/gerold/demo/index-7.html)
18:59:12	4195/4195	---M-Z	200	added ('OK')	image/svg+xml	etag:%221063-671cb130-603cc8a8275f1410;gz%22	https://themejunction.net/html/gerold/demo/assets/img/icons/service-7-icon1.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/service-7-icon1.svg	(from https://themejunction.net/html/gerold/demo/index-7.html)
18:59:13	1660/1660	---M-Z	200	added ('OK')	image/svg+xml	etag:%2267c-671cb130-fd4e4e54abc932fb;gz%22	https://themejunction.net/html/gerold/demo/assets/img/icons/service-7-icon2.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/service-7-icon2.svg	(from https://themejunction.net/html/gerold/demo/index-7.html)
18:59:14	4238/4238	---M-Z	200	added ('OK')	image/svg+xml	etag:%22108e-671cb130-cdf59df8782d7432;gz%22	https://themejunction.net/html/gerold/demo/assets/img/icons/service-7-icon3.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/service-7-icon3.svg	(from https://themejunction.net/html/gerold/demo/index-7.html)
18:59:15	5482/5482	---M-Z	200	added ('OK')	image/svg+xml	etag:%22156a-671cb130-365da836f835269f;gz%22	https://themejunction.net/html/gerold/demo/assets/img/icons/progress-7-icon1.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/progress-7-icon1.svg	(from https://themejunction.net/html/gerold/demo/index-7.html)
18:59:16	2581/2581	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a15-671cb130-77c9112a563d953f;gz%22	https://themejunction.net/html/gerold/demo/assets/img/icons/progress-7-icon2.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/progress-7-icon2.svg	(from https://themejunction.net/html/gerold/demo/index-7.html)
18:59:17	5613/5613	---M-Z	200	added ('OK')	image/svg+xml	etag:%2215ed-671cb130-478175390ee8d77d;gz%22	https://themejunction.net/html/gerold/demo/assets/img/icons/progress-7-icon3.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/progress-7-icon3.svg	(from https://themejunction.net/html/gerold/demo/index-7.html)
18:59:18	7929/7929	---M-Z	200	added ('OK')	image/svg+xml	etag:%221ef9-671cb130-40a31ccf2f478f7a;gz%22	https://themejunction.net/html/gerold/demo/assets/img/icons/progress-7-icon4.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/progress-7-icon4.svg	(from https://themejunction.net/html/gerold/demo/index-7.html)
18:59:19	38648/38648	---M--	200	added ('OK')	image/jpeg	etag:%2296f8-671a0f6d-63ed91137e296038;;;%22	https://themejunction.net/html/gerold/demo/assets/img/blog/blog-7-thumb2.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/blog/blog-7-thumb2.jpg	(from https://themejunction.net/html/gerold/demo/index-7.html)
18:59:20	58552/58552	---M--	200	added ('OK')	image/jpeg	etag:%22e4b8-671a0f6d-b8b1e194a06371c9;;;%22	https://themejunction.net/html/gerold/demo/assets/img/blog/blog-7-thumb3.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/blog/blog-7-thumb3.jpg	(from https://themejunction.net/html/gerold/demo/index-7.html)
18:59:21	24103/24103	---M-Z	200	added ('OK')	application/x-javascript	etag:%225e27-671f55ee-aecb2a90da6be595;gz%22	https://themejunction.net/html/gerold/demo/assets/js/masonry.min.js	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/js/masonry.min.js	(from https://themejunction.net/html/gerold/demo/index-7.html)
18:59:22	2571/2571	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a0b-671cb130-f32c69253348be2;gz%22	https://themejunction.net/html/gerold/demo/assets/img/shapes/hero_8.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/shapes/hero_8.svg	(from https://themejunction.net/html/gerold/demo/index-8.html)
18:59:23	14144/14144	---M--	200	added ('OK')	image/png	etag:%223740-671cb130-8492f4812b1f9e07;;;%22	https://themejunction.net/html/gerold/demo/assets/img/hero/hero8-1.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/hero/hero8-1.png	(from https://themejunction.net/html/gerold/demo/index-8.html)
18:59:25	86223/86223	---M--	200	added ('OK')	image/png	etag:%22150cf-672b5a5b-4903b0c084c269e2;;;%22	https://themejunction.net/html/gerold/demo/assets/img/hero/hero8-2.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/hero/hero8-2.png	(from https://themejunction.net/html/gerold/demo/index-8.html)
18:59:26	3969/3969	---M--	200	added ('OK')	image/png	etag:%22f81-671cb130-3a9d6984ce016eba;;;%22	https://themejunction.net/html/gerold/demo/assets/img/icons/hero-h8-2.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/hero-h8-2.png	(from https://themejunction.net/html/gerold/demo/index-8.html)
18:59:27	451/451	---M--	200	added ('OK')	image/png	etag:%221c3-671cb130-534516a5bdc60758;;;%22	https://themejunction.net/html/gerold/demo/assets/img/icons/hero-h8-3.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/hero-h8-3.png	(from https://themejunction.net/html/gerold/demo/index-8.html)
18:59:29	72900/72900	---M--	200	added ('OK')	image/png	etag:%2211cc4-672b5a5b-c4df32e79ef5550b;;;%22	https://themejunction.net/html/gerold/demo/assets/img/about/ab-8-images.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/about/ab-8-images.png	(from https://themejunction.net/html/gerold/demo/index-8.html)
18:59:30	706/706	---M--	200	added ('OK')	image/png	etag:%222c2-671cb130-eb74a79d4b83a449;;;%22	https://themejunction.net/html/gerold/demo/assets/img/shapes/ab-8-shapes.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/shapes/ab-8-shapes.png	(from https://themejunction.net/html/gerold/demo/index-8.html)
18:59:31	8121/8121	---M--	200	added ('OK')	image/png	etag:%221fb9-671f55ee-88d6c6c58396bc64;;;%22	https://themejunction.net/html/gerold/demo/assets/img/testimonials/user/h8-test-1.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/testimonials/user/h8-test-1.png	(from https://themejunction.net/html/gerold/demo/index-8.html)
18:59:32	7999/7999	---M--	200	added ('OK')	image/png	etag:%221f3f-671f55ee-8582f7476a923c6c;;;%22	https://themejunction.net/html/gerold/demo/assets/img/testimonials/user/h8-test-2.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/testimonials/user/h8-test-2.png	(from https://themejunction.net/html/gerold/demo/index-8.html)
18:59:32	6390/6390	---M--	200	added ('OK')	image/png	etag:%2218f6-6720a678-256416c520d767e6;;;%22	https://themejunction.net/html/gerold/demo/assets/img/logo/logo-9.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/logo/logo-9.png	(from https://themejunction.net/html/gerold/demo/index-9.html)
18:59:35	879980/879980	---M--	200	added ('OK')	image/png	etag:%22d6d6c-672b5a5b-b100507f146f68a0;;;%22	https://themejunction.net/html/gerold/demo/assets/img/hero/hero-9-thumb.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/hero/hero-9-thumb.png	(from https://themejunction.net/html/gerold/demo/index-9.html)
18:59:35	1426/1426	---M-Z	200	added ('OK')	image/svg+xml	etag:%22592-67283cc5-c484c99058f5d85e;gz%22	https://themejunction.net/html/gerold/demo/assets/img/icons/hero-9-pointer.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/hero-9-pointer.svg	(from https://themejunction.net/html/gerold/demo/index-9.html)
18:59:37	289129/289129	---M-Z	200	added ('OK')	image/svg+xml	etag:%2246969-6721f780-e27e495e20fba04b;gz%22	https://themejunction.net/html/gerold/demo/assets/img/icons/progess-9-icon1.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/progess-9-icon1.svg	(from https://themejunction.net/html/gerold/demo/index-9.html)
18:59:39	346425/346425	---M-Z	200	added ('OK')	image/svg+xml	etag:%2254939-6721f780-6349e257e1fa6908;gz%22	https://themejunction.net/html/gerold/demo/assets/img/icons/progess-9-icon2.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/progess-9-icon2.svg	(from https://themejunction.net/html/gerold/demo/index-9.html)
18:59:39	117403/117403	---M-Z	200	added ('OK')	image/svg+xml	etag:%221ca9b-6721f780-28b8b9ac2d4499b3;gz%22	https://themejunction.net/html/gerold/demo/assets/img/icons/progess-9-icon3.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/progess-9-icon3.svg	(from https://themejunction.net/html/gerold/demo/index-9.html)
18:59:40	2603/2603	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a2b-6721f780-be239cea4570dd64;gz%22	https://themejunction.net/html/gerold/demo/assets/img/icons/progess-9-icon4.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/progess-9-icon4.svg	(from https://themejunction.net/html/gerold/demo/index-9.html)
18:59:42	81854/81854	---M--	200	added ('OK')	image/jpeg	etag:%2213fbe-672b5a5b-65157458b0abcbfc;;;%22	https://themejunction.net/html/gerold/demo/assets/img/about/about-9-thumb.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/about/about-9-thumb.jpg	(from https://themejunction.net/html/gerold/demo/index-9.html)
18:59:44	183070/183070	---M--	200	added ('OK')	image/jpeg	etag:%222cb1e-672349bd-ff1ac8046c109dd5;;;%22	https://themejunction.net/html/gerold/demo/assets/img/project/project-9-thumb1.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/project/project-9-thumb1.jpg	(from https://themejunction.net/html/gerold/demo/index-9.html)
18:59:45	191832/191832	---M--	200	added ('OK')	image/jpeg	etag:%222ed58-672349bd-c5e46cf969c89ac8;;;%22	https://themejunction.net/html/gerold/demo/assets/img/project/project-9-thumb2.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/project/project-9-thumb2.jpg	(from https://themejunction.net/html/gerold/demo/index-9.html)
18:59:47	230063/230063	---M--	200	added ('OK')	image/jpeg	etag:%22382af-672349bd-a096915f75de9a15;;;%22	https://themejunction.net/html/gerold/demo/assets/img/project/project-9-thumb3.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/project/project-9-thumb3.jpg	(from https://themejunction.net/html/gerold/demo/index-9.html)
18:59:47	11662/11662	---M--	200	added ('OK')	image/png	etag:%222d8e-672349bd-54dc169233ef64d3;;;%22	https://themejunction.net/html/gerold/demo/assets/img/testimonials/user/testi-9-thumb.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/testimonials/user/testi-9-thumb.png	(from https://themejunction.net/html/gerold/demo/index-9.html)
18:59:49	61544/61544	---M--	200	added ('OK')	image/jpeg	etag:%22f068-672b5a5b-816996b6c74b9c18;;;%22	https://themejunction.net/html/gerold/demo/assets/img/footer/footer-9-bg.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/footer/footer-9-bg.jpg	(from https://themejunction.net/html/gerold/demo/index-9.html)
18:59:50	11755/11755	---M--	200	added ('OK')	image/png	etag:%222deb-6725ed87-b60ee2d722af00eb;;;%22	https://themejunction.net/html/gerold/demo/assets/img/logo/logo-9-black.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/logo/logo-9-black.png	(from https://themejunction.net/html/gerold/demo/index-9.html)
18:59:51	2041/2041	---M--	200	added ('OK')	image/png	etag:%227f9-65f44e0f-30e9a855e1d6829f;;;%22	https://themejunction.net/html/gerold/demo/assets/img/testimonials/logo/1-dark.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/testimonials/logo/1-dark.png	(from https://themejunction.net/html/gerold/demo/index-light.html)
18:59:52	1378/1378	---M--	200	added ('OK')	image/png	etag:%22562-65f44e0f-acfcc7d5f392485a;;;%22	https://themejunction.net/html/gerold/demo/assets/img/testimonials/logo/2-dark.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/testimonials/logo/2-dark.png	(from https://themejunction.net/html/gerold/demo/index-light.html)
18:59:53	2608/2608	---M--	200	added ('OK')	image/png	etag:%22a30-66489727-b1c44c44624bc04;;;%22	https://themejunction.net/html/gerold/demo/assets/img/brand/brand-l-1.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/brand/brand-l-1.png	(from https://themejunction.net/html/gerold/demo/index-2-light.html)
18:59:53	2461/2461	---M--	200	added ('OK')	image/png	etag:%2299d-66489727-cf5fa1a2279c3a86;;;%22	https://themejunction.net/html/gerold/demo/assets/img/brand/brand-l-2.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/brand/brand-l-2.png	(from https://themejunction.net/html/gerold/demo/index-2-light.html)
18:59:54	1157/1157	---M--	200	added ('OK')	image/png	etag:%22485-66489727-79869a2f9a4ceb27;;;%22	https://themejunction.net/html/gerold/demo/assets/img/brand/brand-l-3.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/brand/brand-l-3.png	(from https://themejunction.net/html/gerold/demo/index-2-light.html)
18:59:55	1779/1779	---M--	200	added ('OK')	image/png	etag:%226f3-66489727-fc2afbee5f90c063;;;%22	https://themejunction.net/html/gerold/demo/assets/img/brand/brand-l-4.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/brand/brand-l-4.png	(from https://themejunction.net/html/gerold/demo/index-2-light.html)
18:59:56	2113/2113	---M--	200	added ('OK')	image/png	etag:%22841-66489727-58076b2e8b4c0ca1;;;%22	https://themejunction.net/html/gerold/demo/assets/img/brand/brand-l-5.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/brand/brand-l-5.png	(from https://themejunction.net/html/gerold/demo/index-2-light.html)
18:59:57	2663/2663	---M--	200	added ('OK')	image/png	etag:%22a67-66489727-7403a6d710e19e59;;;%22	https://themejunction.net/html/gerold/demo/assets/img/brand/brand-l-6.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/brand/brand-l-6.png	(from https://themejunction.net/html/gerold/demo/index-2-light.html)
19:00:00	676/676	---M-Z	200	added ('OK')	image/svg+xml	etag:%222a4-6729e2ec-7fc4c474c3a343ac;gz%22	https://themejunction.net/html/gerold/demo/assets/img/shapes/light-shapes.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/shapes/light-shapes.svg	(from https://themejunction.net/html/gerold/demo/index-8-light.html)
19:00:01	825252/825252	---M--	200	added ('OK')	image/png	etag:%22c97a4-67309b8d-30b19d37f020e878;;;%22	https://themejunction.net/html/gerold/demo/assets/img/hero/h5-hero-img.png	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/hero/h5-hero-img.png	(from https://themejunction.net/html/gerold/demo/index-5-light.html)
19:00:02	132285/132285	---M--	200	added ('OK')	image/jpeg	etag:%22204bd-672b5a5b-1457b85257779e11;;;%22	https://themejunction.net/html/gerold/demo/assets/img/breadcrumb/breadcrumb-bg.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/breadcrumb/breadcrumb-bg.jpg	(from https://themejunction.net/html/gerold/demo/about-light.html)
19:00:04	2645/2645	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a55-65d44e36-cfd0269ef41c1f1d;gz%22	https://themejunction.net/html/gerold/demo/assets/img/icons/js.svg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/icons/js.svg	(from https://themejunction.net/html/gerold/demo/about-light.html)
19:00:06	135284/135284	---M--	200	added ('OK')	image/jpeg	etag:%2221074-65d44e36-709cda727956302b;;;%22	https://themejunction.net/html/gerold/demo/assets/img/blog/blog-4.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/blog/blog-4.jpg	(from https://themejunction.net/html/gerold/demo/blog-light.html)
19:00:07	107906/107906	---M--	200	added ('OK')	image/jpeg	etag:%221a582-65d44e36-15fcec7b4e391093;;;%22	https://themejunction.net/html/gerold/demo/assets/img/blog/blog-3.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/blog/blog-3.jpg	(from https://themejunction.net/html/gerold/demo/blog-light.html)
19:00:08	41134/41134	---M--	200	added ('OK')	image/jpeg	etag:%22a0ae-65d44e36-9be74833ddbc7ea0;;;%22	https://themejunction.net/html/gerold/demo/assets/img/blog/blog-2.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/blog/blog-2.jpg	(from https://themejunction.net/html/gerold/demo/blog-light.html)
19:00:09	47798/47798	---M--	200	added ('OK')	image/jpeg	etag:%22bab6-65d44e36-5bbe33a9242f5e0;;;%22	https://themejunction.net/html/gerold/demo/assets/img/blog/blog-1.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/blog/blog-1.jpg	(from https://themejunction.net/html/gerold/demo/blog-light.html)
19:00:10	6348/6348	---M--	200	added ('OK')	image/jpeg	etag:%2218cc-65d44e36-84372bb25839e406;;;%22	https://themejunction.net/html/gerold/demo/assets/img/blog/post-thumb-1.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/blog/post-thumb-1.jpg	(from https://themejunction.net/html/gerold/demo/blog-light.html)
19:00:11	8965/8965	---M--	200	added ('OK')	image/jpeg	etag:%222305-65d44e36-6d1c5836d3f27ba0;;;%22	https://themejunction.net/html/gerold/demo/assets/img/blog/post-thumb-2.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/blog/post-thumb-2.jpg	(from https://themejunction.net/html/gerold/demo/blog-light.html)
19:00:12	9909/9909	---M--	200	added ('OK')	image/jpeg	etag:%2226b5-65d44e36-e90af08689a1a81b;;;%22	https://themejunction.net/html/gerold/demo/assets/img/blog/post-thumb-3.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/blog/post-thumb-3.jpg	(from https://themejunction.net/html/gerold/demo/blog-light.html)
19:00:13	7082/7082	---M--	200	added ('OK')	image/jpeg	etag:%221baa-65d44e36-c21817b6b50f8e3d;;;%22	https://themejunction.net/html/gerold/demo/assets/img/blog/user-1.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/blog/user-1.jpg	(from https://themejunction.net/html/gerold/demo/blog-details-light.html)
19:00:14	6998/6998	---M--	200	added ('OK')	image/jpeg	etag:%221b56-65d44e36-47dbb86c22403cd3;;;%22	https://themejunction.net/html/gerold/demo/assets/img/blog/user-2.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/blog/user-2.jpg	(from https://themejunction.net/html/gerold/demo/blog-details-light.html)
19:00:15	5131/5131	---M--	200	added ('OK')	image/jpeg	etag:%22140b-65d44e36-ca6b536e147ad6e0;;;%22	https://themejunction.net/html/gerold/demo/assets/img/blog/user-3.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/blog/user-3.jpg	(from https://themejunction.net/html/gerold/demo/blog-details-light.html)
19:00:17	6943/6943	---M--	200	added ('OK')	image/jpeg	etag:%221b1f-65d44e36-26501bc46cf84554;;;%22	https://themejunction.net/html/gerold/demo/assets/img/blog/user-4.jpg	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/assets/img/blog/user-4.jpg	(from https://themejunction.net/html/gerold/demo/blog-details-light.html)
19:00:18	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-8a90897b44dba8ce;gz%22	https://themejunction.net/html/gerold/demo/${l}	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/${l}	(from https://themejunction.net/html/gerold/demo/assets/js/swiper.min.js)
19:00:19	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-8a90897b44dba8ce;gz%22	https://themejunction.net/html/gerold/demo/e	D:/mr%20k/black/pur/themejunction.net/html/gerold/demo/e	(from https://themejunction.net/html/gerold/demo/assets/js/swiper.min.js)
